id,type,name
http://www.openkg.cn/COVID-19/wiki/class/C330,rdf-schema:Class,磷酸钾
http://www.openkg.cn/COVID-19/wiki/class/C331,rdf-schema:Class,奇迹
http://www.openkg.cn/COVID-19/wiki/class/C332,rdf-schema:Class,防腐消毒药
http://www.openkg.cn/COVID-19/wiki/class/C333,rdf-schema:Class,佐剂
http://www.openkg.cn/COVID-19/wiki/class/C334,rdf-schema:Class,神话人物
http://www.openkg.cn/COVID-19/wiki/class/C335,rdf-schema:Class,糖丸
http://www.openkg.cn/COVID-19/wiki/class/C336,rdf-schema:Class,卫生保健
http://www.openkg.cn/COVID-19/wiki/class/C337,rdf-schema:Class,生化试剂
http://www.openkg.cn/COVID-19/wiki/class/C338,rdf-schema:Class,电脑硬件
http://www.openkg.cn/COVID-19/wiki/class/C339,rdf-schema:Class,美国演员
http://www.openkg.cn/COVID-19/wiki/class/C340,rdf-schema:Class,清朝人物
http://www.openkg.cn/COVID-19/wiki/class/C341,rdf-schema:Class,基因群
http://www.openkg.cn/COVID-19/wiki/class/C342,rdf-schema:Class,恐怖电影
http://www.openkg.cn/COVID-19/wiki/class/C343,rdf-schema:Class,外国文学家
http://www.openkg.cn/COVID-19/wiki/class/C344,rdf-schema:Class,化学试剂
http://www.openkg.cn/COVID-19/wiki/class/C345,rdf-schema:Class,国学大师
http://www.openkg.cn/COVID-19/wiki/class/C346,rdf-schema:Class,系统工具
http://www.openkg.cn/COVID-19/wiki/class/C347,rdf-schema:Class,助消化药
http://www.openkg.cn/COVID-19/wiki/class/C348,rdf-schema:Class,直肠炎
http://www.openkg.cn/COVID-19/wiki/class/C349,rdf-schema:Class,拼音
http://www.openkg.cn/COVID-19/wiki/class/C350,rdf-schema:Class,用药
http://www.openkg.cn/COVID-19/wiki/class/C351,rdf-schema:Class,利胆药
http://www.openkg.cn/COVID-19/wiki/class/C352,rdf-schema:Class,口腔疾病
http://www.openkg.cn/COVID-19/wiki/class/C353,rdf-schema:Class,内科病症
http://www.openkg.cn/COVID-19/wiki/class/C354,rdf-schema:Class,医药用品
http://www.openkg.cn/COVID-19/wiki/class/C355,rdf-schema:Class,原核微生物
http://www.openkg.cn/COVID-19/wiki/class/C356,rdf-schema:Class,盆腔炎
http://www.openkg.cn/COVID-19/wiki/class/C357,rdf-schema:Class,细菌病害
http://www.openkg.cn/COVID-19/wiki/class/C358,rdf-schema:Class,奥地利君主
http://www.openkg.cn/COVID-19/wiki/class/C359,rdf-schema:Class,呼吸内科
http://www.openkg.cn/COVID-19/wiki/class/C360,rdf-schema:Class,全身麻醉药
http://www.openkg.cn/COVID-19/wiki/class/C361,rdf-schema:Class,阿米巴病
http://www.openkg.cn/COVID-19/wiki/class/C362,rdf-schema:Class,化工产品
http://www.openkg.cn/COVID-19/wiki/class/C363,rdf-schema:Class,学术人物
http://www.openkg.cn/COVID-19/wiki/class/C364,rdf-schema:Class,技术类型
http://www.openkg.cn/COVID-19/wiki/class/C365,rdf-schema:Class,头
http://www.openkg.cn/COVID-19/wiki/class/C366,rdf-schema:Class,猪病
http://www.openkg.cn/COVID-19/wiki/class/C367,rdf-schema:Class,鼻窦炎
http://www.openkg.cn/COVID-19/wiki/class/C368,rdf-schema:Class,载体
http://www.openkg.cn/COVID-19/wiki/class/C369,rdf-schema:Class,模拟游戏
http://www.openkg.cn/COVID-19/wiki/class/C370,rdf-schema:Class,天然染料
http://www.openkg.cn/COVID-19/wiki/class/C371,rdf-schema:Class,祛痘
http://www.openkg.cn/COVID-19/wiki/class/C372,rdf-schema:Class,脊髓灰质炎
http://www.openkg.cn/COVID-19/wiki/class/C373,rdf-schema:Class,磷酸二氢钠
http://www.openkg.cn/COVID-19/wiki/class/C374,rdf-schema:Class,肺和呼吸道疾病
http://www.openkg.cn/COVID-19/wiki/class/C375,rdf-schema:Class,中国作家
http://www.openkg.cn/COVID-19/wiki/class/C376,rdf-schema:Class,因子
http://www.openkg.cn/COVID-19/wiki/class/C377,rdf-schema:Class,抽象事物
http://www.openkg.cn/COVID-19/wiki/class/C378,rdf-schema:Class,法国国王
http://www.openkg.cn/COVID-19/wiki/class/C379,rdf-schema:Class,兽药
http://www.openkg.cn/COVID-19/wiki/class/C380,rdf-schema:Class,泰国电影
http://www.openkg.cn/COVID-19/wiki/class/C381,rdf-schema:Class,同翅目
http://www.openkg.cn/COVID-19/wiki/class/C382,rdf-schema:Class,妇科疾病
http://www.openkg.cn/COVID-19/wiki/class/C383,rdf-schema:Class,惊悚卡通
http://www.openkg.cn/COVID-19/wiki/class/C384,rdf-schema:Class,建筑材料
http://www.openkg.cn/COVID-19/wiki/class/C385,rdf-schema:Class,平菇
http://www.openkg.cn/COVID-19/wiki/class/C386,rdf-schema:Class,系统软件
http://www.openkg.cn/COVID-19/wiki/class/C387,rdf-schema:Class,士
http://www.openkg.cn/COVID-19/wiki/class/C388,rdf-schema:Class,泌尿科疾病
http://www.openkg.cn/COVID-19/wiki/class/C389,rdf-schema:Class,生态系统
http://www.openkg.cn/COVID-19/wiki/class/C390,rdf-schema:Class,东吴人
http://www.openkg.cn/COVID-19/wiki/class/C391,rdf-schema:Class,自然现象
http://www.openkg.cn/COVID-19/wiki/class/C392,rdf-schema:Class,科学人物
http://www.openkg.cn/COVID-19/wiki/class/C393,rdf-schema:Class,荣誉人物
http://www.openkg.cn/COVID-19/wiki/class/C394,rdf-schema:Class,神话传说
http://www.openkg.cn/COVID-19/wiki/class/C395,rdf-schema:Class,根腐病
http://www.openkg.cn/COVID-19/wiki/class/C396,rdf-schema:Class,哮喘
http://www.openkg.cn/COVID-19/wiki/class/C397,rdf-schema:Class,环境公益
http://www.openkg.cn/COVID-19/wiki/class/C398,rdf-schema:Class,味
http://www.openkg.cn/COVID-19/wiki/class/C399,rdf-schema:Class,沿海城市
http://www.openkg.cn/COVID-19/wiki/class/C400,rdf-schema:Class,男性病
http://www.openkg.cn/COVID-19/wiki/class/C401,rdf-schema:Class,丝氨酸
http://www.openkg.cn/COVID-19/wiki/class/C402,rdf-schema:Class,胸痛
http://www.openkg.cn/COVID-19/wiki/class/C403,rdf-schema:Class,��
http://www.openkg.cn/COVID-19/wiki/class/C404,rdf-schema:Class,乙类传染病
http://www.openkg.cn/COVID-19/wiki/class/C405,rdf-schema:Class,用水
http://www.openkg.cn/COVID-19/wiki/class/C406,rdf-schema:Class,韩国明星
http://www.openkg.cn/COVID-19/wiki/class/C407,rdf-schema:Class,抗肿瘤药
http://www.openkg.cn/COVID-19/wiki/class/C408,rdf-schema:Class,磺胺类药
http://www.openkg.cn/COVID-19/wiki/class/C409,rdf-schema:Class,实验用具
http://www.openkg.cn/COVID-19/wiki/class/C410,rdf-schema:Class,昆虫纲
http://www.openkg.cn/COVID-19/wiki/class/C411,rdf-schema:Class,接触传染病
http://www.openkg.cn/COVID-19/wiki/class/C412,rdf-schema:Class,夫
http://www.openkg.cn/COVID-19/wiki/class/C413,rdf-schema:Class,动物病毒
http://www.openkg.cn/COVID-19/wiki/class/C414,rdf-schema:Class,人
http://www.openkg.cn/COVID-19/wiki/class/C415,rdf-schema:Class,食品添加剂
http://www.openkg.cn/COVID-19/wiki/class/C416,rdf-schema:Class,清朝人
http://www.openkg.cn/COVID-19/wiki/class/C417,rdf-schema:Class,艾滋病病毒
http://www.openkg.cn/COVID-19/wiki/class/C418,rdf-schema:Class,自然
http://www.openkg.cn/COVID-19/wiki/class/C419,rdf-schema:Class,龙
http://www.openkg.cn/COVID-19/wiki/class/C420,rdf-schema:Class,禽病
http://www.openkg.cn/COVID-19/wiki/class/C421,rdf-schema:Class,知名人物
http://www.openkg.cn/COVID-19/wiki/class/C422,rdf-schema:Class,医药化工类
http://www.openkg.cn/COVID-19/wiki/class/C423,rdf-schema:Class,内科学
http://www.openkg.cn/COVID-19/wiki/class/C424,rdf-schema:Class,标准医学名词
http://www.openkg.cn/COVID-19/wiki/class/C425,rdf-schema:Class,日本作家
http://www.openkg.cn/COVID-19/wiki/class/C426,rdf-schema:Class,螺旋体病
http://www.openkg.cn/COVID-19/wiki/class/C427,rdf-schema:Class,美国文化史
http://www.openkg.cn/COVID-19/wiki/class/C428,rdf-schema:Class,字词
http://www.openkg.cn/COVID-19/wiki/class/C429,rdf-schema:Class,原口动物
http://www.openkg.cn/COVID-19/wiki/class/C430,rdf-schema:Class,联赛
http://www.openkg.cn/COVID-19/wiki/class/C431,rdf-schema:Class,化工原料
http://www.openkg.cn/COVID-19/wiki/class/C432,rdf-schema:Class,射击类游戏
http://www.openkg.cn/COVID-19/wiki/class/C433,rdf-schema:Class,汽车技术
http://www.openkg.cn/COVID-19/wiki/class/C434,rdf-schema:Class,污染物
http://www.openkg.cn/COVID-19/wiki/class/C435,rdf-schema:Class,呋喃类药
http://www.openkg.cn/COVID-19/wiki/class/C436,rdf-schema:Class,传奇人物
http://www.openkg.cn/COVID-19/wiki/class/C437,rdf-schema:Class,电脑病毒
http://www.openkg.cn/COVID-19/wiki/class/C438,rdf-schema:Class,镇咳药
http://www.openkg.cn/COVID-19/goods/class/C4020203,owl:Class,镇咳药
http://www.openkg.cn/COVID-19/wiki/class/C439,rdf-schema:Class,抗贫血药
http://www.openkg.cn/COVID-19/goods/class/C4020601,owl:Class,抗贫血药
http://www.openkg.cn/COVID-19/wiki/class/C440,rdf-schema:Class,浅部霉菌病
http://www.openkg.cn/COVID-19/wiki/class/C441,rdf-schema:Class,中国地质
http://www.openkg.cn/COVID-19/wiki/class/C442,rdf-schema:Class,动作游戏
http://www.openkg.cn/COVID-19/wiki/class/C443,rdf-schema:Class,中国医院
http://www.openkg.cn/COVID-19/wiki/class/C444,rdf-schema:Class,奶制品
http://www.openkg.cn/COVID-19/wiki/class/C445,rdf-schema:Class,感染性疾病
http://www.openkg.cn/COVID-19/wiki/class/C446,rdf-schema:Class,口腔黏膜病
http://www.openkg.cn/COVID-19/wiki/class/C447,rdf-schema:Class,中国食品
http://www.openkg.cn/COVID-19/wiki/class/C448,rdf-schema:Class,斑
http://www.openkg.cn/COVID-19/wiki/class/C449,rdf-schema:Class,单殖亚纲
http://www.openkg.cn/COVID-19/wiki/class/C450,rdf-schema:Class,附睾炎
http://www.openkg.cn/COVID-19/wiki/class/C451,rdf-schema:Class,抗疟药
http://www.openkg.cn/COVID-19/wiki/class/C452,rdf-schema:Class,蜱虫
http://www.openkg.cn/COVID-19/wiki/class/C453,rdf-schema:Class,文学作品
http://www.openkg.cn/COVID-19/wiki/class/C454,rdf-schema:Class,交叉学科
http://www.openkg.cn/COVID-19/wiki/class/C455,rdf-schema:Class,美国副总统
http://www.openkg.cn/COVID-19/wiki/class/C456,rdf-schema:Class,艺人
http://www.openkg.cn/COVID-19/wiki/class/C457,rdf-schema:Class,聚糖
http://www.openkg.cn/COVID-19/wiki/class/C458,rdf-schema:Class,法律法规
http://www.openkg.cn/COVID-19/wiki/class/C459,rdf-schema:Class,癜
http://www.openkg.cn/COVID-19/wiki/class/C460,rdf-schema:Class,分析哲学家
http://www.openkg.cn/COVID-19/wiki/class/C461,rdf-schema:Class,呼吸系统疾病
http://www.openkg.cn/COVID-19/wiki/class/C462,rdf-schema:Class,电子技术
http://www.openkg.cn/COVID-19/wiki/class/C463,rdf-schema:Class,感染症
http://www.openkg.cn/COVID-19/wiki/class/C464,rdf-schema:Class,光
http://www.openkg.cn/COVID-19/wiki/class/C465,rdf-schema:Class,平板
http://www.openkg.cn/COVID-19/wiki/class/C466,rdf-schema:Class,标记
http://www.openkg.cn/COVID-19/wiki/class/C467,rdf-schema:Class,细菌性疾病
http://www.openkg.cn/COVID-19/wiki/class/C468,rdf-schema:Class,破坏性
http://www.openkg.cn/COVID-19/wiki/class/C469,rdf-schema:Class,病理学
http://www.openkg.cn/COVID-19/wiki/class/C470,rdf-schema:Class,涌吐药
http://www.openkg.cn/COVID-19/wiki/class/C471,rdf-schema:Class,日韩电影人
http://www.openkg.cn/COVID-19/wiki/class/C472,rdf-schema:Class,魔兽
http://www.openkg.cn/COVID-19/wiki/class/C473,rdf-schema:Class,清朝皇帝
http://www.openkg.cn/COVID-19/wiki/class/C474,rdf-schema:Class,时间
http://www.openkg.cn/COVID-19/wiki/class/C475,rdf-schema:Class,捻翅目
http://www.openkg.cn/COVID-19/wiki/class/C476,rdf-schema:Class,台剧
http://www.openkg.cn/COVID-19/wiki/class/C477,rdf-schema:Class,人物
http://www.openkg.cn/COVID-19/medical/class/C13,rdf-schema:Class,人物
http://www.openkg.cn/COVID-19/character/class/C1,rdf-schema:Class,人物
http://www.openkg.cn/COVID-19/wiki/class/C478,rdf-schema:Class,冒险游戏
http://www.openkg.cn/COVID-19/wiki/class/C479,rdf-schema:Class,英语单词
http://www.openkg.cn/COVID-19/wiki/class/C480,rdf-schema:Class,寄生动物
http://www.openkg.cn/COVID-19/wiki/class/C481,rdf-schema:Class,商标品牌
http://www.openkg.cn/COVID-19/wiki/class/C482,rdf-schema:Class,小鼠
http://www.openkg.cn/COVID-19/wiki/class/C483,rdf-schema:Class,致病微生物
http://www.openkg.cn/COVID-19/wiki/class/C484,rdf-schema:Class,半抗体
http://www.openkg.cn/COVID-19/wiki/class/C485,rdf-schema:Class,预防疾病
http://www.openkg.cn/COVID-19/wiki/class/C486,rdf-schema:Class,激素类药物
http://www.openkg.cn/COVID-19/wiki/class/C487,rdf-schema:Class,核酸与基因
http://www.openkg.cn/COVID-19/wiki/class/C488,rdf-schema:Class,金星蕨科
http://www.openkg.cn/COVID-19/wiki/class/C489,rdf-schema:Class,生殖系统
http://www.openkg.cn/COVID-19/wiki/class/C490,rdf-schema:Class,解毒药
http://www.openkg.cn/COVID-19/wiki/class/C491,rdf-schema:Class,兔病
http://www.openkg.cn/COVID-19/wiki/class/C492,rdf-schema:Class,症
http://www.openkg.cn/COVID-19/wiki/class/C493,rdf-schema:Class,浙江人
http://www.openkg.cn/COVID-19/wiki/class/C494,rdf-schema:Class,逆转录病毒
http://www.openkg.cn/COVID-19/wiki/class/C495,rdf-schema:Class,cg电影
http://www.openkg.cn/COVID-19/wiki/class/C496,rdf-schema:Class,培养基
http://www.openkg.cn/COVID-19/wiki/class/C497,rdf-schema:Class,生态环境
http://www.openkg.cn/COVID-19/wiki/class/C498,rdf-schema:Class,抗疟疾药
http://www.openkg.cn/COVID-19/wiki/class/C499,rdf-schema:Class,天然香料油
http://www.openkg.cn/COVID-19/wiki/class/C500,rdf-schema:Class,真菌门
http://www.openkg.cn/COVID-19/wiki/class/C501,rdf-schema:Class,肌麻痹
http://www.openkg.cn/COVID-19/wiki/class/C502,rdf-schema:Class,金融机构
http://www.openkg.cn/COVID-19/wiki/class/C1096,rdf-schema:Class,机构
http://www.openkg.cn/COVID-19/medical/class/C15,rdf-schema:Class,机构
http://www.openkg.cn/COVID-19/character/class/C3,rdf-schema:Class,机构
http://www.openkg.cn/COVID-19/wiki/class/C503,rdf-schema:Class,北京人
http://www.openkg.cn/COVID-19/wiki/class/C1416,rdf-schema:Class,中国人
http://www.openkg.cn/COVID-19/wiki/class/C504,rdf-schema:Class,外科
http://www.openkg.cn/COVID-19/wiki/class/C1114,rdf-schema:Class,学科
http://www.openkg.cn/COVID-19/wiki/class/C505,rdf-schema:Class,霉菌
http://www.openkg.cn/COVID-19/wiki/class/C631,rdf-schema:Class,微生物
http://www.openkg.cn/COVID-19/wiki/class/C506,rdf-schema:Class,工艺
http://www.openkg.cn/COVID-19/wiki/class/C572,rdf-schema:Class,才能
http://www.openkg.cn/COVID-19/wiki/class/C507,rdf-schema:Class,家禽
http://www.openkg.cn/COVID-19/wiki/class/C570,rdf-schema:Class,禽
http://www.openkg.cn/COVID-19/wiki/class/C508,rdf-schema:Class,青霉素
http://www.openkg.cn/COVID-19/wiki/class/C1391,rdf-schema:Class,药品
http://www.openkg.cn/COVID-19/medical/class/C28,rdf-schema:Class,药品
http://www.openkg.cn/COVID-19/wiki/class/C509,rdf-schema:Class,瘤
http://www.openkg.cn/COVID-19/wiki/class/C961,rdf-schema:Class,疾病
http://www.openkg.cn/COVID-19/medical/class/C2,rdf-schema:Class,疾病
http://www.openkg.cn/COVID-19/character/class/C7,rdf-schema:Class,疾病
http://www.openkg.cn/COVID-19/wiki/class/C510,rdf-schema:Class,案件
http://www.openkg.cn/COVID-19/wiki/class/C511,rdf-schema:Class,步话机
http://www.openkg.cn/COVID-19/wiki/class/C512,rdf-schema:Class,日本人
http://www.openkg.cn/COVID-19/wiki/class/C1125,rdf-schema:Class,外国人
http://www.openkg.cn/COVID-19/wiki/class/C513,rdf-schema:Class,洋酒
http://www.openkg.cn/COVID-19/wiki/class/C790,rdf-schema:Class,酒
http://www.openkg.cn/COVID-19/wiki/class/C514,rdf-schema:Class,成分
http://www.openkg.cn/COVID-19/wiki/class/C515,rdf-schema:Class,字典
http://www.openkg.cn/COVID-19/wiki/class/C1180,rdf-schema:Class,书籍
http://www.openkg.cn/COVID-19/character/class/C19,rdf-schema:Class,书籍
http://www.openkg.cn/COVID-19/wiki/class/C516,rdf-schema:Class,品牌
http://www.openkg.cn/COVID-19/wiki/class/C740,rdf-schema:Class,标志
http://www.openkg.cn/COVID-19/wiki/class/C517,rdf-schema:Class,科
http://www.openkg.cn/COVID-19/wiki/class/C613,rdf-schema:Class,体制
http://www.openkg.cn/COVID-19/wiki/class/C679,rdf-schema:Class,结构
http://www.openkg.cn/COVID-19/wiki/class/C518,rdf-schema:Class,濒危动物
http://www.openkg.cn/COVID-19/wiki/class/C1167,rdf-schema:Class,动物
http://www.openkg.cn/COVID-19/wiki/class/C519,rdf-schema:Class,话
http://www.openkg.cn/COVID-19/wiki/class/C520,rdf-schema:Class,单子叶植物纲
http://www.openkg.cn/COVID-19/wiki/class/C1216,rdf-schema:Class,被子植物亚门
http://www.openkg.cn/COVID-19/wiki/class/C521,rdf-schema:Class,酶
http://www.openkg.cn/COVID-19/wiki/class/C795,rdf-schema:Class,有机物
http://www.openkg.cn/COVID-19/wiki/class/C522,rdf-schema:Class,疫情
http://www.openkg.cn/COVID-19/prevention/class/C4,owl:Class,疫情
http://www.openkg.cn/COVID-19/wiki/class/C530,rdf-schema:Class,情况
http://www.openkg.cn/COVID-19/wiki/class/C523,rdf-schema:Class,霜霉病
http://www.openkg.cn/COVID-19/wiki/class/C524,rdf-schema:Class,官员
http://www.openkg.cn/COVID-19/wiki/class/C525,rdf-schema:Class,无机盐
http://www.openkg.cn/COVID-19/wiki/class/C921,rdf-schema:Class,盐
http://www.openkg.cn/COVID-19/wiki/class/C526,rdf-schema:Class,菜谱
http://www.openkg.cn/COVID-19/wiki/class/C626,rdf-schema:Class,簿册
http://www.openkg.cn/COVID-19/wiki/class/C527,rdf-schema:Class,技术
http://www.openkg.cn/COVID-19/wiki/class/C528,rdf-schema:Class,单机游戏
http://www.openkg.cn/COVID-19/wiki/class/C916,rdf-schema:Class,游戏
http://www.openkg.cn/COVID-19/wiki/class/C529,rdf-schema:Class,货币
http://www.openkg.cn/COVID-19/wiki/class/C531,rdf-schema:Class,禽流感
http://www.openkg.cn/COVID-19/wiki/class/C532,rdf-schema:Class,鼠疫
http://www.openkg.cn/COVID-19/wiki/class/C533,rdf-schema:Class,网络游戏
http://www.openkg.cn/COVID-19/wiki/class/C534,rdf-schema:Class,耗子
http://www.openkg.cn/COVID-19/wiki/class/C535,rdf-schema:Class,家常菜食谱
http://www.openkg.cn/COVID-19/wiki/class/C1075,rdf-schema:Class,饮食
http://www.openkg.cn/COVID-19/wiki/class/C536,rdf-schema:Class,胃药
http://www.openkg.cn/COVID-19/wiki/class/C634,rdf-schema:Class,医药
http://www.openkg.cn/COVID-19/wiki/class/C537,rdf-schema:Class,抗生素
http://www.openkg.cn/COVID-19/wiki/class/C538,rdf-schema:Class,海洋学
http://www.openkg.cn/COVID-19/wiki/class/C783,rdf-schema:Class,科学
http://www.openkg.cn/COVID-19/wiki/class/C539,rdf-schema:Class,产品
http://www.openkg.cn/COVID-19/wiki/class/C540,rdf-schema:Class,文体机构
http://www.openkg.cn/COVID-19/wiki/class/C541,rdf-schema:Class,人体
http://www.openkg.cn/COVID-19/wiki/class/C542,rdf-schema:Class,灵芝
http://www.openkg.cn/COVID-19/wiki/class/C765,rdf-schema:Class,蕈
http://www.openkg.cn/COVID-19/wiki/class/C543,rdf-schema:Class,诗经
http://www.openkg.cn/COVID-19/wiki/class/C837,rdf-schema:Class,作品
http://www.openkg.cn/COVID-19/wiki/class/C544,rdf-schema:Class,醋
http://www.openkg.cn/COVID-19/wiki/class/C847,rdf-schema:Class,食品
http://www.openkg.cn/COVID-19/wiki/class/C545,rdf-schema:Class,粒细胞
http://www.openkg.cn/COVID-19/wiki/class/C614,rdf-schema:Class,细胞
http://www.openkg.cn/COVID-19/wiki/class/C546,rdf-schema:Class,武器
http://www.openkg.cn/COVID-19/wiki/class/C547,rdf-schema:Class,底
http://www.openkg.cn/COVID-19/wiki/class/C548,rdf-schema:Class,机制
http://www.openkg.cn/COVID-19/wiki/class/C549,rdf-schema:Class,疣
http://www.openkg.cn/COVID-19/wiki/class/C550,rdf-schema:Class,赛璐珞
http://www.openkg.cn/COVID-19/wiki/class/C1088,rdf-schema:Class,材料
http://www.openkg.cn/COVID-19/wiki/class/C551,rdf-schema:Class,汞
http://www.openkg.cn/COVID-19/wiki/class/C996,rdf-schema:Class,因素
http://www.openkg.cn/COVID-19/wiki/class/C552,rdf-schema:Class,小说人物
http://www.openkg.cn/COVID-19/wiki/class/C553,rdf-schema:Class,团体
http://www.openkg.cn/COVID-19/wiki/class/C554,rdf-schema:Class,麻醉药
http://www.openkg.cn/COVID-19/wiki/class/C555,rdf-schema:Class,帕
http://www.openkg.cn/COVID-19/wiki/class/C1000,rdf-schema:Class,毛巾
http://www.openkg.cn/COVID-19/wiki/class/C556,rdf-schema:Class,晚会
http://www.openkg.cn/COVID-19/wiki/class/C1210,rdf-schema:Class,会议
http://www.openkg.cn/COVID-19/wiki/class/C557,rdf-schema:Class,营养学
http://www.openkg.cn/COVID-19/wiki/class/C558,rdf-schema:Class,特异性
http://www.openkg.cn/COVID-19/wiki/class/C797,rdf-schema:Class,性质
http://www.openkg.cn/COVID-19/wiki/class/C559,rdf-schema:Class,白兰地
http://www.openkg.cn/COVID-19/wiki/class/C560,rdf-schema:Class,病虫害
http://www.openkg.cn/COVID-19/wiki/class/C1248,rdf-schema:Class,灾祸
http://www.openkg.cn/COVID-19/wiki/class/C561,rdf-schema:Class,术
http://www.openkg.cn/COVID-19/wiki/class/C562,rdf-schema:Class,药物中文名称列表
http://www.openkg.cn/COVID-19/wiki/class/C563,rdf-schema:Class,齿
http://www.openkg.cn/COVID-19/wiki/class/C564,rdf-schema:Class,癌症
http://www.openkg.cn/COVID-19/wiki/class/C565,rdf-schema:Class,科技
http://www.openkg.cn/COVID-19/wiki/class/C566,rdf-schema:Class,维生素
http://www.openkg.cn/COVID-19/goods/class/C4020502,owl:Class,维生素
http://www.openkg.cn/COVID-19/wiki/class/C567,rdf-schema:Class,皮肤
http://www.openkg.cn/COVID-19/wiki/class/C568,rdf-schema:Class,物种
http://www.openkg.cn/COVID-19/wiki/class/C938,rdf-schema:Class,种类
http://www.openkg.cn/COVID-19/wiki/class/C569,rdf-schema:Class,水
http://www.openkg.cn/COVID-19/wiki/class/C571,rdf-schema:Class,文库
http://www.openkg.cn/COVID-19/wiki/class/C573,rdf-schema:Class,校长
http://www.openkg.cn/COVID-19/wiki/class/C1234,rdf-schema:Class,领导
http://www.openkg.cn/COVID-19/wiki/class/C574,rdf-schema:Class,激素
http://www.openkg.cn/COVID-19/wiki/class/C575,rdf-schema:Class,媒体
http://www.openkg.cn/COVID-19/medical/class/C36,rdf-schema:Class,媒体
http://www.openkg.cn/COVID-19/wiki/class/C1047,rdf-schema:Class,工具
http://www.openkg.cn/COVID-19/wiki/class/C576,rdf-schema:Class,膳食
http://www.openkg.cn/COVID-19/wiki/class/C577,rdf-schema:Class,疗养院
http://www.openkg.cn/COVID-19/wiki/class/C578,rdf-schema:Class,疟疾
http://www.openkg.cn/COVID-19/wiki/class/C579,rdf-schema:Class,动作片
http://www.openkg.cn/COVID-19/wiki/class/C1182,rdf-schema:Class,电影
http://www.openkg.cn/COVID-19/wiki/class/C580,rdf-schema:Class,方剂
http://www.openkg.cn/COVID-19/medical/class/C40,rdf-schema:Class,方剂
http://www.openkg.cn/COVID-19/goods/class/C40102,owl:Class,方剂
http://www.openkg.cn/COVID-19/wiki/class/C581,rdf-schema:Class,神父
http://www.openkg.cn/COVID-19/wiki/class/C1286,rdf-schema:Class,天主教徒
http://www.openkg.cn/COVID-19/wiki/class/C582,rdf-schema:Class,菌苗
http://www.openkg.cn/COVID-19/wiki/class/C705,rdf-schema:Class,细菌
http://www.openkg.cn/COVID-19/wiki/class/C583,rdf-schema:Class,肠子
http://www.openkg.cn/COVID-19/wiki/class/C584,rdf-schema:Class,遗传学术语
http://www.openkg.cn/COVID-19/wiki/class/C585,rdf-schema:Class,名酒
http://www.openkg.cn/COVID-19/wiki/class/C586,rdf-schema:Class,蚜虫
http://www.openkg.cn/COVID-19/wiki/class/C587,rdf-schema:Class,电料
http://www.openkg.cn/COVID-19/wiki/class/C588,rdf-schema:Class,麻疹
http://www.openkg.cn/COVID-19/wiki/class/C589,rdf-schema:Class,松果体
http://www.openkg.cn/COVID-19/wiki/class/C1468,rdf-schema:Class,脑
http://www.openkg.cn/COVID-19/wiki/class/C590,rdf-schema:Class,肝功能
http://www.openkg.cn/COVID-19/wiki/class/C751,rdf-schema:Class,效用
http://www.openkg.cn/COVID-19/wiki/class/C591,rdf-schema:Class,生物制品
http://www.openkg.cn/COVID-19/wiki/class/C592,rdf-schema:Class,阳性
http://www.openkg.cn/COVID-19/wiki/class/C593,rdf-schema:Class,导师
http://www.openkg.cn/COVID-19/wiki/class/C594,rdf-schema:Class,设备与材料
http://www.openkg.cn/COVID-19/wiki/class/C595,rdf-schema:Class,结膜炎
http://www.openkg.cn/COVID-19/wiki/class/C596,rdf-schema:Class,胃肠
http://www.openkg.cn/COVID-19/wiki/class/C622,rdf-schema:Class,胃
http://www.openkg.cn/COVID-19/wiki/class/C597,rdf-schema:Class,民族
http://www.openkg.cn/COVID-19/wiki/class/C598,rdf-schema:Class,效应
http://www.openkg.cn/COVID-19/wiki/class/C599,rdf-schema:Class,调节剂
http://www.openkg.cn/COVID-19/wiki/class/C600,rdf-schema:Class,祛痰剂
http://www.openkg.cn/COVID-19/wiki/class/C601,rdf-schema:Class,有机化合物
http://www.openkg.cn/COVID-19/wiki/class/C1063,rdf-schema:Class,化合物
http://www.openkg.cn/COVID-19/wiki/class/C602,rdf-schema:Class,电池
http://www.openkg.cn/COVID-19/wiki/class/C603,rdf-schema:Class,公主
http://www.openkg.cn/COVID-19/wiki/class/C1466,rdf-schema:Class,皇室
http://www.openkg.cn/COVID-19/wiki/class/C1302,rdf-schema:Class,家族
http://www.openkg.cn/COVID-19/wiki/class/C604,rdf-schema:Class,化学药品
http://www.openkg.cn/COVID-19/goods/class/C402,owl:Class,化学药品
http://www.openkg.cn/COVID-19/wiki/class/C605,rdf-schema:Class,神经系统
http://www.openkg.cn/COVID-19/wiki/class/C1316,rdf-schema:Class,系统
http://www.openkg.cn/COVID-19/wiki/class/C606,rdf-schema:Class,绘画
http://www.openkg.cn/COVID-19/wiki/class/C607,rdf-schema:Class,处方
http://www.openkg.cn/COVID-19/wiki/class/C608,rdf-schema:Class,所长
http://www.openkg.cn/COVID-19/wiki/class/C609,rdf-schema:Class,核酸
http://www.openkg.cn/COVID-19/wiki/class/C654,rdf-schema:Class,酸
http://www.openkg.cn/COVID-19/wiki/class/C610,rdf-schema:Class,企业
http://www.openkg.cn/COVID-19/wiki/class/C611,rdf-schema:Class,机器人
